dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_bucket,expected_bucket,match
dataset_2026_05_06_1700,95,417988547,,,,,19460,19.46,fr2,unknown,no
dataset_2026_05_06_1700,96,417988552,,,,,191610,191.61,ewr,unknown,no
dataset_2026_05_06_1700,97,417988558,,,,,18291,18.29,fr2,unknown,no
dataset_2026_05_06_1700,98,417988564,,,,,18286,18.29,fr2,unknown,no
dataset_2026_05_06_1700,99,417988570,,,,,18721,18.72,fr2,unknown,no
dataset_2026_05_06_1700,100,417988576,,,,,18156,18.16,fr2,unknown,no
dataset_2026_05_06_2200,6,418032979,,,,,461516,461.52,tyo,unknown,no
dataset_2026_05_06_2200,7,418032987,,,,,460693,460.69,tyo,unknown,no
dataset_2026_05_06_2200,8,418032993,,,,,18499,18.50,fr2,unknown,no
dataset_2026_05_06_2200,9,418033000,,,,,16920,16.92,fr2,unknown,no
dataset_2026_05_06_2200,10,418033006,,,,,18356,18.36,fr2,unknown,no
dataset_2026_05_06_2200,11,418033011,,,,,18538,18.54,fr2,unknown,no
dataset_2026_05_06_2200,12,418033017,,,,,254330,254.33,dx1,unknown,no
dataset_2026_05_06_2200,13,418033023,,,,,16229,16.23,fr2,unknown,no
dataset_2026_05_06_2200,14,418033029,,,,,18155,18.16,fr2,unknown,no
dataset_2026_05_06_2200,15,418033034,,,,,458655,458.65,tyo,unknown,no
dataset_2026_05_06_2200,16,418033040,,,,,18276,18.28,fr2,unknown,no
dataset_2026_05_06_2200,17,418033047,,,,,302567,302.57,dx1,unknown,no
dataset_2026_05_06_2200,18,418033052,,,,,17173,17.17,fr2,unknown,no
dataset_2026_05_06_2200,19,418033058,,,,,16110,16.11,fr2,unknown,no
dataset_2026_05_06_2200,20,418033064,,,,,243625,243.62,dx1,unknown,no
dataset_2026_05_06_2200,21,418033070,,,,,17364,17.36,fr2,unknown,no
dataset_2026_05_06_2200,22,418033076,,,,,243897,243.90,dx1,unknown,no
dataset_2026_05_06_2200,23,418033082,,,,,460364,460.36,tyo,unknown,no
dataset_2026_05_06_2200,24,418033089,,,,,233862,233.86,dx1,unknown,no
dataset_2026_05_06_2200,25,418033095,,,,,374119,374.12,slc,unknown,no
dataset_2026_05_06_2200,26,418033102,,,,,16674,16.67,fr2,unknown,no
dataset_2026_05_06_2200,27,418033108,,,,,16720,16.72,fr2,unknown,no
dataset_2026_05_06_2200,28,418033113,,,,,15999,16.00,fr2,unknown,no
dataset_2026_05_06_2200,29,418033119,,,,,459967,459.97,tyo,unknown,no
dataset_2026_05_06_2200,30,418033125,,,,,17744,17.74,fr2,unknown,no
dataset_2026_05_06_2200,31,418033130,,,,,18800,18.80,fr2,unknown,no
dataset_2026_05_06_2200,32,418033133,,,,,18516,18.52,fr2,unknown,no
dataset_2026_05_06_2200,33,418033138,,,,,471643,471.64,tyo,unknown,no
dataset_2026_05_06_2200,34,418033145,,,,,17009,17.01,fr2,unknown,no
dataset_2026_05_06_2200,35,418033151,,,,,15894,15.89,fr2,unknown,no
dataset_2026_05_06_2200,36,418033156,,,,,18238,18.24,fr2,unknown,no
dataset_2026_05_06_2200,37,418033162,,,,,460585,460.58,tyo,unknown,no
dataset_2026_05_06_2200,38,418033169,,,,,15848,15.85,fr2,unknown,no
dataset_2026_05_06_2200,39,418033175,,,,,473547,473.55,tyo,unknown,no
dataset_2026_05_06_2200,40,418033182,,,,,18087,18.09,fr2,unknown,no
dataset_2026_05_06_2200,41,418033188,,,,,16142,16.14,fr2,unknown,no
dataset_2026_05_06_2200,42,418033193,,,,,18029,18.03,fr2,unknown,no
dataset_2026_05_06_2200,43,418033199,,,,,19725,19.73,fr2,unknown,no
dataset_2026_05_06_2200,44,418033206,,,,,18885,18.89,fr2,unknown,no
dataset_2026_05_06_2200,45,418033211,,,,,18435,18.43,fr2,unknown,no
dataset_2026_05_06_2200,46,418033216,,,,,17918,17.92,fr2,unknown,no
dataset_2026_05_06_2200,47,418033223,,,,,17210,17.21,fr2,unknown,no
dataset_2026_05_06_2200,48,418033227,,,,,16392,16.39,fr2,unknown,no
dataset_2026_05_06_2200,49,418033233,,,,,460979,460.98,tyo,unknown,no
dataset_2026_05_06_2200,50,418033239,,,,,16075,16.07,fr2,unknown,no
dataset_2026_05_06_2200,51,418033244,,,,,16553,16.55,fr2,unknown,no
dataset_2026_05_06_2200,52,418033250,,,,,16546,16.55,fr2,unknown,no
dataset_2026_05_06_2200,53,418033256,,,,,17411,17.41,fr2,unknown,no
dataset_2026_05_06_2200,54,418033262,,,,,459614,459.61,tyo,unknown,no
dataset_2026_05_06_2200,55,418033268,,,,,236566,236.57,dx1,unknown,no
dataset_2026_05_06_2200,56,418033274,,,,,458610,458.61,tyo,unknown,no
dataset_2026_05_06_2200,57,418033281,,,,,17780,17.78,fr2,unknown,no
dataset_2026_05_06_2200,58,418033287,,,,,18712,18.71,fr2,unknown,no
dataset_2026_05_06_2200,59,418033293,,,,,458484,458.48,tyo,unknown,no
dataset_2026_05_06_2200,60,418033300,,,,,255020,255.02,dx1,unknown,no
dataset_2026_05_06_2200,61,418033306,,,,,18405,18.41,fr2,unknown,no
dataset_2026_05_06_2200,62,418033311,,,,,254285,254.28,dx1,unknown,no
dataset_2026_05_06_2200,63,418033317,,,,,459110,459.11,tyo,unknown,no
dataset_2026_05_06_2200,64,418033324,,,,,17178,17.18,fr2,unknown,no
dataset_2026_05_06_2200,65,418033330,,,,,17876,17.88,fr2,unknown,no
dataset_2026_05_06_2200,66,418033336,,,,,18433,18.43,fr2,unknown,no
dataset_2026_05_06_2200,67,418033340,,,,,18203,18.20,fr2,unknown,no
dataset_2026_05_06_2200,68,418033345,,,,,247741,247.74,dx1,unknown,no
dataset_2026_05_06_2200,69,418033351,,,,,459662,459.66,tyo,unknown,no
dataset_2026_05_06_2200,70,418033358,,,,,459390,459.39,tyo,unknown,no
dataset_2026_05_06_2200,71,418033364,,,,,18259,18.26,fr2,unknown,no
dataset_2026_05_06_2200,72,418033370,,,,,17592,17.59,fr2,unknown,no
dataset_2026_05_06_2200,73,418033375,,,,,16820,16.82,fr2,unknown,no
dataset_2026_05_06_2200,74,418033381,,,,,17021,17.02,fr2,unknown,no
dataset_2026_05_06_2200,75,418033387,,,,,16191,16.19,fr2,unknown,no
dataset_2026_05_06_2200,76,418033392,,,,,17975,17.98,fr2,unknown,no
dataset_2026_05_06_2200,77,418033397,,,,,459849,459.85,tyo,unknown,no
dataset_2026_05_06_2200,78,418033404,,,,,18028,18.03,fr2,unknown,no
dataset_2026_05_06_2200,79,418033410,,,,,18555,18.55,fr2,unknown,no
dataset_2026_05_06_2200,80,418033415,,,,,21288,21.29,fr2,unknown,no
dataset_2026_05_06_2200,81,418033421,,,,,261696,261.70,dx1,unknown,no
dataset_2026_05_06_2200,82,418033427,,,,,18352,18.35,fr2,unknown,no
dataset_2026_05_06_2200,83,418033433,,,,,459183,459.18,tyo,unknown,no
dataset_2026_05_06_2200,84,418033440,,,,,17684,17.68,fr2,unknown,no
dataset_2026_05_06_2200,85,418033446,,,,,21574,21.57,fr2,unknown,no
dataset_2026_05_06_2200,86,418033452,,,,,16776,16.78,fr2,unknown,no
dataset_2026_05_06_2200,87,418033458,,,,,18363,18.36,fr2,unknown,no
dataset_2026_05_06_2200,88,418033463,,,,,458773,458.77,tyo,unknown,no
dataset_2026_05_06_2200,89,418033469,,,,,17339,17.34,fr2,unknown,no
dataset_2026_05_06_2200,90,418033475,,,,,17801,17.80,fr2,unknown,no
dataset_2026_05_06_2200,91,418033480,,,,,460167,460.17,tyo,unknown,no
dataset_2026_05_06_2200,92,418033487,,,,,248719,248.72,dx1,unknown,no
dataset_2026_05_06_2200,93,418033493,,,,,18735,18.73,fr2,unknown,no
dataset_2026_05_06_2200,94,418033499,,,,,18830,18.83,fr2,unknown,no
dataset_2026_05_06_2200,95,418033504,,,,,16561,16.56,fr2,unknown,no
dataset_2026_05_06_2200,96,418033510,,,,,266509,266.51,dx1,unknown,no
dataset_2026_05_06_2200,97,418033516,,,,,239376,239.38,dx1,unknown,no
dataset_2026_05_06_2200,98,418033522,,,,,238956,238.96,dx1,unknown,no
dataset_2026_05_06_2200,99,418033528,,,,,16269,16.27,fr2,unknown,no
dataset_2026_05_06_2200,100,418033533,,,,,17640,17.64,fr2,unknown,no
dataset_2026_05_07_0200,6,418069007,,,,,19350,19.35,fr2,unknown,no
dataset_2026_05_07_0200,7,418069012,,,,,255027,255.03,dx1,unknown,no
dataset_2026_05_07_0200,8,418069019,,,,,459767,459.77,tyo,unknown,no
dataset_2026_05_07_0200,9,418069024,,,,,17333,17.33,fr2,unknown,no
dataset_2026_05_07_0200,10,418069030,,,,,269259,269.26,dx1,unknown,no
dataset_2026_05_07_0200,11,418069035,,,,,19782,19.78,fr2,unknown,no
dataset_2026_05_07_0200,12,418069042,,,,,18672,18.67,fr2,unknown,no
dataset_2026_05_07_0200,13,418069047,,,,,261796,261.80,dx1,unknown,no
dataset_2026_05_07_0200,14,418069052,,,,,18628,18.63,fr2,unknown,no
dataset_2026_05_07_0200,15,418069054,,,,,18400,18.40,fr2,unknown,no
dataset_2026_05_07_0200,16,418069060,,,,,17689,17.69,fr2,unknown,no
dataset_2026_05_07_0200,17,418069066,,,,,460270,460.27,tyo,unknown,no
dataset_2026_05_07_0200,18,418069073,,,,,461039,461.04,tyo,unknown,no
dataset_2026_05_07_0200,19,418069079,,,,,458607,458.61,tyo,unknown,no
dataset_2026_05_07_0200,20,418069086,,,,,18901,18.90,fr2,unknown,no
dataset_2026_05_07_0200,21,418069091,,,,,278500,278.50,dx1,unknown,no
dataset_2026_05_07_0200,22,418069098,,,,,18095,18.09,fr2,unknown,no
dataset_2026_05_07_0200,23,418069104,,,,,18188,18.19,fr2,unknown,no
dataset_2026_05_07_0200,24,418069110,,,,,18942,18.94,fr2,unknown,no
dataset_2026_05_07_0200,25,418069115,,,,,19447,19.45,fr2,unknown,no
dataset_2026_05_07_0200,26,418069121,,,,,18625,18.62,fr2,unknown,no
dataset_2026_05_07_0200,27,418069127,,,,,202842,202.84,ewr,unknown,no
dataset_2026_05_07_0200,28,418069132,,,,,17688,17.69,fr2,unknown,no
dataset_2026_05_07_0200,29,418069137,,,,,201621,201.62,ewr,unknown,no
dataset_2026_05_07_0200,30,418069143,,,,,461247,461.25,tyo,unknown,no
dataset_2026_05_07_0200,31,418069150,,,,,460629,460.63,tyo,unknown,no
dataset_2026_05_07_0200,32,418069157,,,,,19319,19.32,fr2,unknown,no
dataset_2026_05_07_0200,33,418069163,,,,,201039,201.04,ewr,unknown,no
dataset_2026_05_07_0200,34,418069168,,,,,200056,200.06,ewr,unknown,no
dataset_2026_05_07_0200,35,418069175,,,,,19106,19.11,fr2,unknown,no
dataset_2026_05_07_0200,36,418069180,,,,,200281,200.28,ewr,unknown,no
dataset_2026_05_07_0200,37,418069186,,,,,16796,16.80,fr2,unknown,no
dataset_2026_05_07_0200,38,418069192,,,,,18333,18.33,fr2,unknown,no
dataset_2026_05_07_0200,39,418069198,,,,,202119,202.12,ewr,unknown,no
dataset_2026_05_07_0200,40,418069204,,,,,17717,17.72,fr2,unknown,no
dataset_2026_05_07_0200,41,418069209,,,,,18052,18.05,fr2,unknown,no
dataset_2026_05_07_0200,42,418069215,,,,,19261,19.26,fr2,unknown,no
dataset_2026_05_07_0200,43,418069220,,,,,459752,459.75,tyo,unknown,no
dataset_2026_05_07_0200,44,418069227,,,,,19139,19.14,fr2,unknown,no
dataset_2026_05_07_0200,45,418069233,,,,,18338,18.34,fr2,unknown,no
dataset_2026_05_07_0200,46,418069239,,,,,19433,19.43,fr2,unknown,no
dataset_2026_05_07_0200,47,418069244,,,,,18138,18.14,fr2,unknown,no
dataset_2026_05_07_0200,48,418069250,,,,,18529,18.53,fr2,unknown,no
dataset_2026_05_07_0200,49,418069256,,,,,259690,259.69,dx1,unknown,no
dataset_2026_05_07_0200,50,418069262,,,,,18689,18.69,fr2,unknown,no
dataset_2026_05_07_0200,51,418069267,,,,,459690,459.69,tyo,unknown,no
dataset_2026_05_07_0200,52,418069273,,,,,18623,18.62,fr2,unknown,no
dataset_2026_05_07_0200,53,418069279,,,,,19728,19.73,fr2,unknown,no
dataset_2026_05_07_0200,54,418069284,,,,,239678,239.68,dx1,unknown,no
dataset_2026_05_07_0200,55,418069290,,,,,18393,18.39,fr2,unknown,no
dataset_2026_05_07_0200,56,418069296,,,,,235597,235.60,dx1,unknown,no
dataset_2026_05_07_0200,57,418069303,,,,,460284,460.28,tyo,unknown,no
dataset_2026_05_07_0200,58,418069309,,,,,459000,459.00,tyo,unknown,no
dataset_2026_05_07_0200,59,418069315,,,,,19007,19.01,fr2,unknown,no
dataset_2026_05_07_0200,60,418069321,,,,,459508,459.51,tyo,unknown,no
dataset_2026_05_07_0200,61,418069328,,,,,18834,18.83,fr2,unknown,no
dataset_2026_05_07_0200,62,418069332,,,,,18702,18.70,fr2,unknown,no
dataset_2026_05_07_0200,63,418069336,,,,,17532,17.53,fr2,unknown,no
dataset_2026_05_07_0200,64,418069342,,,,,460697,460.70,tyo,unknown,no
dataset_2026_05_07_0200,65,418069348,,,,,19006,19.01,fr2,unknown,no
dataset_2026_05_07_0200,66,418069354,,,,,19326,19.33,fr2,unknown,no
dataset_2026_05_07_0200,67,418069359,,,,,18506,18.51,fr2,unknown,no
dataset_2026_05_07_0200,68,418069365,,,,,255335,255.34,dx1,unknown,no
dataset_2026_05_07_0200,69,418069371,,,,,460403,460.40,tyo,unknown,no
dataset_2026_05_07_0200,70,418069377,,,,,18380,18.38,fr2,unknown,no
dataset_2026_05_07_0200,71,418069383,,,,,18553,18.55,fr2,unknown,no
dataset_2026_05_07_0200,72,418069388,,,,,18084,18.08,fr2,unknown,no
dataset_2026_05_07_0200,73,418069393,,,,,18198,18.20,fr2,unknown,no
dataset_2026_05_07_0200,74,418069399,,,,,18780,18.78,fr2,unknown,no
dataset_2026_05_07_0200,75,418069405,,,,,460102,460.10,tyo,unknown,no
dataset_2026_05_07_0200,76,418069412,,,,,19156,19.16,fr2,unknown,no
dataset_2026_05_07_0200,77,418069417,,,,,18553,18.55,fr2,unknown,no
dataset_2026_05_07_0200,78,418069423,,,,,18978,18.98,fr2,unknown,no
dataset_2026_05_07_0200,79,418069428,,,,,18746,18.75,fr2,unknown,no
dataset_2026_05_07_0200,80,418069434,,,,,18457,18.46,fr2,unknown,no
dataset_2026_05_07_0200,81,418069439,,,,,18685,18.68,fr2,unknown,no
dataset_2026_05_07_0200,82,418069445,,,,,19373,19.37,fr2,unknown,no
dataset_2026_05_07_0200,83,418069451,,,,,253119,253.12,dx1,unknown,no
dataset_2026_05_07_0200,84,418069457,,,,,16407,16.41,fr2,unknown,no
dataset_2026_05_07_0200,85,418069463,,,,,18949,18.95,fr2,unknown,no
dataset_2026_05_07_0200,86,418069468,,,,,236184,236.18,dx1,unknown,no
dataset_2026_05_07_0200,87,418069475,,,,,18118,18.12,fr2,unknown,no
dataset_2026_05_07_0200,88,418069483,,,,,1431728,1431.73,tyo,unknown,no
dataset_2026_05_07_0200,89,418069489,,,,,461080,461.08,tyo,unknown,no
dataset_2026_05_07_0200,90,418069496,,,,,458656,458.66,tyo,unknown,no
dataset_2026_05_07_0200,91,418069503,,,,,459980,459.98,tyo,unknown,no
dataset_2026_05_07_0200,92,418069509,,,,,19386,19.39,fr2,unknown,no
dataset_2026_05_07_0200,93,418069514,,,,,18471,18.47,fr2,unknown,no
dataset_2026_05_07_0200,94,418069520,,,,,460120,460.12,tyo,unknown,no
dataset_2026_05_07_0200,95,418069527,,,,,257535,257.54,dx1,unknown,no
dataset_2026_05_07_0200,96,418069532,,,,,18117,18.12,fr2,unknown,no
dataset_2026_05_07_0200,97,418069535,,,,,18521,18.52,fr2,unknown,no
dataset_2026_05_07_0200,98,418069541,,,,,18622,18.62,fr2,unknown,no
dataset_2026_05_07_0200,99,418069547,,,,,18721,18.72,fr2,unknown,no
dataset_2026_05_07_0200,100,418069553,,,,,258801,258.80,dx1,unknown,no
dataset_2026_05_07_0800,6,418123071,,,,,20364,20.36,fr2,unknown,no
dataset_2026_05_07_0800,7,418123076,,,,,18236,18.24,fr2,unknown,no
dataset_2026_05_07_0800,8,418123082,,,,,18397,18.40,fr2,unknown,no
dataset_2026_05_07_0800,9,418123088,,,,,18749,18.75,fr2,unknown,no
dataset_2026_05_07_0800,10,418123094,,,,,248068,248.07,dx1,unknown,no
dataset_2026_05_07_0800,11,418123101,,,,,549446,549.45,tyo,unknown,no
dataset_2026_05_07_0800,12,418123107,,,,,460194,460.19,tyo,unknown,no
dataset_2026_05_07_0800,13,418123114,,,,,239213,239.21,dx1,unknown,no
dataset_2026_05_07_0800,14,418123120,,,,,18601,18.60,fr2,unknown,no
dataset_2026_05_07_0800,15,418123126,,,,,18360,18.36,fr2,unknown,no
dataset_2026_05_07_0800,16,418123132,,,,,18479,18.48,fr2,unknown,no
dataset_2026_05_07_0800,17,418123137,,,,,18793,18.79,fr2,unknown,no
dataset_2026_05_07_0800,18,418123143,,,,,459078,459.08,tyo,unknown,no
dataset_2026_05_07_0800,19,418123149,,,,,237125,237.12,dx1,unknown,no
dataset_2026_05_07_0800,20,418123155,,,,,18479,18.48,fr2,unknown,no
dataset_2026_05_07_0800,21,418123161,,,,,17525,17.52,fr2,unknown,no
dataset_2026_05_07_0800,22,418123167,,,,,17761,17.76,fr2,unknown,no
dataset_2026_05_07_0800,23,418123172,,,,,17688,17.69,fr2,unknown,no
dataset_2026_05_07_0800,24,418123177,,,,,17948,17.95,fr2,unknown,no
dataset_2026_05_07_0800,25,418123183,,,,,236674,236.67,dx1,unknown,no
dataset_2026_05_07_0800,26,418123188,,,,,18766,18.77,fr2,unknown,no
dataset_2026_05_07_0800,27,418123193,,,,,459796,459.80,tyo,unknown,no
dataset_2026_05_07_0800,28,418123200,,,,,20643,20.64,fr2,unknown,no
dataset_2026_05_07_0800,29,418123206,,,,,16263,16.26,fr2,unknown,no
dataset_2026_05_07_0800,30,418123212,,,,,20205,20.20,fr2,unknown,no
dataset_2026_05_07_0800,31,418123217,,,,,18694,18.69,fr2,unknown,no
dataset_2026_05_07_0800,32,418123223,,,,,256302,256.30,dx1,unknown,no
dataset_2026_05_07_0800,33,418123229,,,,,17380,17.38,fr2,unknown,no
dataset_2026_05_07_0800,34,418123234,,,,,19157,19.16,fr2,unknown,no
dataset_2026_05_07_0800,35,418123240,,,,,18470,18.47,fr2,unknown,no
dataset_2026_05_07_0800,36,418123245,,,,,18324,18.32,fr2,unknown,no
dataset_2026_05_07_0800,37,418123251,,,,,18570,18.57,fr2,unknown,no
dataset_2026_05_07_0800,38,418123257,,,,,460190,460.19,tyo,unknown,no
dataset_2026_05_07_0800,39,418123263,,,,,20523,20.52,fr2,unknown,no
dataset_2026_05_07_0800,40,418123269,,,,,18538,18.54,fr2,unknown,no
dataset_2026_05_07_0800,41,418123275,,,,,17621,17.62,fr2,unknown,no
dataset_2026_05_07_0800,42,418123281,,,,,257515,257.51,dx1,unknown,no
dataset_2026_05_07_0800,43,418123287,,,,,19039,19.04,fr2,unknown,no
dataset_2026_05_07_0800,44,418123293,,,,,19189,19.19,fr2,unknown,no
dataset_2026_05_07_0800,45,418123298,,,,,18816,18.82,fr2,unknown,no
dataset_2026_05_07_0800,46,418123303,,,,,18458,18.46,fr2,unknown,no
dataset_2026_05_07_0800,47,418123308,,,,,460365,460.37,tyo,unknown,no
dataset_2026_05_07_0800,48,418123315,,,,,18501,18.50,fr2,unknown,no
dataset_2026_05_07_0800,49,418123321,,,,,18764,18.76,fr2,unknown,no
dataset_2026_05_07_0800,50,418123327,,,,,18037,18.04,fr2,unknown,no
dataset_2026_05_07_0800,51,418123329,,,,,18575,18.57,fr2,unknown,no
dataset_2026_05_07_0800,52,418123333,,,,,17968,17.97,fr2,unknown,no
dataset_2026_05_07_0800,53,418123338,,,,,19384,19.38,fr2,unknown,no
dataset_2026_05_07_0800,54,418123343,,,,,246189,246.19,dx1,unknown,no
dataset_2026_05_07_0800,55,418123350,,,,,18566,18.57,fr2,unknown,no
dataset_2026_05_07_0800,56,418123355,,,,,224129,224.13,dx1,unknown,no
dataset_2026_05_07_0800,57,418123360,,,,,18753,18.75,fr2,unknown,no
dataset_2026_05_07_0800,58,418123367,,,,,17281,17.28,fr2,unknown,no
dataset_2026_05_07_0800,59,418123372,,,,,17924,17.92,fr2,unknown,no
dataset_2026_05_07_0800,60,418123377,,,,,20212,20.21,fr2,unknown,no
dataset_2026_05_07_0800,61,418123382,,,,,18263,18.26,fr2,unknown,no
dataset_2026_05_07_0800,62,418123388,,,,,18338,18.34,fr2,unknown,no
dataset_2026_05_07_0800,63,418123394,,,,,245222,245.22,dx1,unknown,no
dataset_2026_05_07_0800,64,418123400,,,,,18406,18.41,fr2,unknown,no
dataset_2026_05_07_0800,65,418123406,,,,,16898,16.90,fr2,unknown,no
dataset_2026_05_07_0800,66,418123412,,,,,18341,18.34,fr2,unknown,no
dataset_2026_05_07_0800,67,418123418,,,,,17716,17.72,fr2,unknown,no
dataset_2026_05_07_0800,68,418123423,,,,,17253,17.25,fr2,unknown,no
dataset_2026_05_07_0800,69,418123429,,,,,17894,17.89,fr2,unknown,no
dataset_2026_05_07_0800,70,418123435,,,,,18763,18.76,fr2,unknown,no
dataset_2026_05_07_0800,71,418123441,,,,,18610,18.61,fr2,unknown,no
dataset_2026_05_07_0800,72,418123447,,,,,18067,18.07,fr2,unknown,no
dataset_2026_05_07_0800,73,418123453,,,,,18881,18.88,fr2,unknown,no
dataset_2026_05_07_0800,74,418123459,,,,,460147,460.15,tyo,unknown,no
dataset_2026_05_07_0800,75,418123465,,,,,277803,277.80,dx1,unknown,no
dataset_2026_05_07_0800,76,418123471,,,,,460655,460.65,tyo,unknown,no
dataset_2026_05_07_0800,77,418123479,,,,,16490,16.49,fr2,unknown,no
dataset_2026_05_07_0800,78,418123484,,,,,16197,16.20,fr2,unknown,no
dataset_2026_05_07_0800,79,418123489,,,,,17522,17.52,fr2,unknown,no
dataset_2026_05_07_0800,80,418123495,,,,,460242,460.24,tyo,unknown,no
dataset_2026_05_07_0800,81,418123502,,,,,239077,239.08,dx1,unknown,no
dataset_2026_05_07_0800,82,418123508,,,,,18411,18.41,fr2,unknown,no
dataset_2026_05_07_0800,83,418123514,,,,,18711,18.71,fr2,unknown,no
dataset_2026_05_07_0800,84,418123520,,,,,17928,17.93,fr2,unknown,no
dataset_2026_05_07_0800,85,418123526,,,,,236260,236.26,dx1,unknown,no
dataset_2026_05_07_0800,86,418123531,,,,,240379,240.38,dx1,unknown,no
dataset_2026_05_07_0800,87,418123537,,,,,17987,17.99,fr2,unknown,no
dataset_2026_05_07_0800,88,418123543,,,,,18513,18.51,fr2,unknown,no
dataset_2026_05_07_0800,89,418123548,,,,,18627,18.63,fr2,unknown,no
dataset_2026_05_07_0800,90,418123554,,,,,16592,16.59,fr2,unknown,no
dataset_2026_05_07_0800,91,418123559,,,,,18453,18.45,fr2,unknown,no
dataset_2026_05_07_0800,92,418123564,,,,,18572,18.57,fr2,unknown,no
dataset_2026_05_07_0800,93,418123570,,,,,460733,460.73,tyo,unknown,no
dataset_2026_05_07_0800,94,418123577,,,,,18131,18.13,fr2,unknown,no
dataset_2026_05_07_0800,95,418123582,,,,,18579,18.58,fr2,unknown,no
dataset_2026_05_07_0800,96,418123587,,,,,18576,18.58,fr2,unknown,no
dataset_2026_05_07_0800,97,418123592,,,,,197355,197.35,ewr,unknown,no
dataset_2026_05_07_0800,98,418123598,,,,,18837,18.84,fr2,unknown,no
dataset_2026_05_07_0800,99,418123604,,,,,18424,18.42,fr2,unknown,no
dataset_2026_05_07_0800,100,418123610,,,,,18204,18.20,fr2,unknown,no
dataset_2026_05_07_1300,6,418168185,,,,,21490,21.49,fr2,unknown,no
dataset_2026_05_07_1300,7,418168190,,,,,231888,231.89,dx1,unknown,no
dataset_2026_05_07_1300,8,418168196,,,,,19439,19.44,fr2,unknown,no
dataset_2026_05_07_1300,9,418168202,,,,,462174,462.17,tyo,unknown,no
dataset_2026_05_07_1300,10,418168209,,,,,16663,16.66,fr2,unknown,no
dataset_2026_05_07_1300,11,418168214,,,,,18515,18.52,fr2,unknown,no
dataset_2026_05_07_1300,12,418168220,,,,,18031,18.03,fr2,unknown,no
dataset_2026_05_07_1300,13,418168226,,,,,19555,19.55,fr2,unknown,no
dataset_2026_05_07_1300,14,418168231,,,,,19492,19.49,fr2,unknown,no
dataset_2026_05_07_1300,15,418168237,,,,,19320,19.32,fr2,unknown,no
dataset_2026_05_07_1300,16,418168243,,,,,18488,18.49,fr2,unknown,no
dataset_2026_05_07_1300,17,418168248,,,,,20505,20.50,fr2,unknown,no
dataset_2026_05_07_1300,18,418168254,,,,,241136,241.14,dx1,unknown,no
dataset_2026_05_07_1300,19,418168260,,,,,459122,459.12,tyo,unknown,no
dataset_2026_05_07_1300,20,418168267,,,,,460256,460.26,tyo,unknown,no
dataset_2026_05_07_1300,21,418168274,,,,,225439,225.44,dx1,unknown,no
dataset_2026_05_07_1300,22,418168280,,,,,18943,18.94,fr2,unknown,no
dataset_2026_05_07_1300,23,418168286,,,,,460089,460.09,tyo,unknown,no
dataset_2026_05_07_1300,24,418168293,,,,,18104,18.10,fr2,unknown,no
dataset_2026_05_07_1300,25,418168298,,,,,18680,18.68,fr2,unknown,no
dataset_2026_05_07_1300,26,418168303,,,,,299304,299.30,dx1,unknown,no
dataset_2026_05_07_1300,27,418168309,,,,,459882,459.88,tyo,unknown,no
dataset_2026_05_07_1300,28,418168316,,,,,18416,18.42,fr2,unknown,no
dataset_2026_05_07_1300,29,418168322,,,,,18584,18.58,fr2,unknown,no
dataset_2026_05_07_1300,30,418168327,,,,,18812,18.81,fr2,unknown,no
dataset_2026_05_07_1300,31,418168334,,,,,20979,20.98,fr2,unknown,no
dataset_2026_05_07_1300,32,418168339,,,,,400947,400.95,slc,unknown,no
dataset_2026_05_07_1300,33,418168346,,,,,18855,18.86,fr2,unknown,no
dataset_2026_05_07_1300,34,418168351,,,,,242919,242.92,dx1,unknown,no
dataset_2026_05_07_1300,35,418168358,,,,,18424,18.42,fr2,unknown,no
dataset_2026_05_07_1300,36,418168364,,,,,18585,18.59,fr2,unknown,no
dataset_2026_05_07_1300,37,418168370,,,,,18324,18.32,fr2,unknown,no
dataset_2026_05_07_1300,38,418168376,,,,,18244,18.24,fr2,unknown,no
